1001,8,US,Oregon
4354,271,US,Alaska
4355,271,US,Alaska
4356,260,US,Alaska
4357,261,US,Alaska
4358,261,US,Alaska
4359,271,US,Alaska
4360,261,US,Alaska
4361,261,US,Alaska
4362,261,US,Alaska
4363,261,US,Alaska
4364,261,US,Alaska
4365,261,US,Alaska
4366,261,US,Alaska
4367,261,US,Alaska
4368,261,US,Alaska
4369,261,US,Alaska
4370,261,US,Alaska
4371,261,US,Alaska
4372,261,US,Alaska
4373,261,US,Alaska
4374,261,US,Alaska
4375,261,US,Alaska
4501,185,US,Alaska
4502,185,US,Alaska
4503,200,US,Alaska
4504,200,US,Alaska
4505,200,US,Alaska
4506,200,US,Alaska
4507,220,US,Alaska
4508,220,US,Alaska
4509,220,US,Alaska
4510,210,US,Alaska
4511,210,US,Alaska
4512,200,US,Alaska
4513,200,US,Alaska
4514,200,US,Alaska
4515,200,US,Alaska
4516,210,US,Alaska
4517,210,US,Alaska
4518,220,US,Alaska
4519,220,US,Alaska
4520,210,US,Alaska
4521,210,US,Alaska
4522,230,US,Alaska
4523,230,US,Alaska
4524,230,US,Alaska
4525,230,US,Alaska
4526,230,US,Alaska
4527,230,US,Alaska
4528,230,US,Alaska
4529,220,US,Alaska
4530,230,US,Alaska
4531,230,US,Alaska
4532,230,US,Alaska
4533,230,US,Alaska
4534,230,US,Alaska
4535,220,US,Alaska
4536,242,US,Alaska
4537,230,US,Alaska
4538,232,US,Alaska
4539,242,US,Alaska
4540,242,US,Alaska
4541,242,US,Alaska
4542,232,US,Alaska
4543,242,US,Alaska
4544,242,US,Alaska
4545,250,US,Alaska
4546,250,US,Alaska
4547,240,US,Alaska
4548,240,US,Alaska
4549,250,US,Alaska
4550,260,US,Alaska
4551,260,US,Alaska
4552,270,US,Alaska
4553,270,US,Alaska
4554,270,US,Alaska
4555,260,US,Alaska
4556,281,US,Alaska
4557,281,US,Alaska
4558,281,US,Alaska
4559,281,US,Alaska
4560,281,US,Alaska
4561,281,US,Alaska
4562,281,US,Alaska
4563,271,US,Alaska
4564,271,US,Alaska
4565,261,US,Alaska
4566,261,US,Alaska
4567,261,US,Alaska
4568,261,US,Alaska
4569,261,US,Alaska
4570,261,US,Alaska
4571,261,US,Alaska
4572,261,US,Alaska
4573,261,US,Alaska
4574,261,US,Alaska
4575,261,US,Alaska
4576,261,US,Alaska
4577,261,US,Alaska
4578,261,US,Alaska
4579,261,US,Alaska
4580,261,US,Alaska
4581,261,US,Alaska
4582,261,US,Alaska
4583,280,US,Alaska
4584,270,US,Alaska
4585,280,US,Alaska
4586,280,US,Alaska
4587,270,US,Alaska
4588,270,US,Alaska
4589,270,US,Alaska
5001,290,US,Alaska
5002,290,US,Alaska
5003,290,US,Alaska
5004,290,US,Alaska
5005,290,US,Alaska
5006,290,US,Alaska
5007,290,US,Alaska
5008,290,US,Alaska
5009,290,US,Alaska
5010,290,US,Alaska
5011,290,US,Alaska
5013,290,US,Alaska
5014,290,US,Alaska
5015,290,US,Alaska
5016,290,US,Alaska
5017,290,US,Alaska
5018,290,US,Alaska
5019,290,US,Alaska
5020,290,US,Alaska
5021,290,US,Alaska
5022,290,US,Alaska
5023,290,US,Alaska
5024,290,US,Alaska
5025,290,US,Alaska
5026,290,US,Alaska
5027,290,US,Alaska
5028,290,US,Alaska
5029,290,US,Alaska
5030,290,US,Alaska
5031,290,US,Alaska
5032,290,US,Alaska
5033,290,US,Alaska
5034,290,US,Alaska
5035,290,US,Alaska
5036,290,US,Alaska
5037,290,US,Alaska
5038,290,US,Alaska
5039,290,US,Alaska
5040,290,US,Alaska
5041,290,US,Alaska
5042,290,US,Alaska
5043,290,US,Alaska
5044,290,US,Alaska
5045,290,US,Alaska
5046,290,US,Alaska
5047,290,US,Alaska
5048,290,US,Alaska
5096,310,US,Alaska
5097,310,US,Alaska
5098,310,US,Alaska
5099,310,US,Alaska
5100,310,US,Alaska
5101,310,US,Alaska
5102,300,US,Alaska
5103,300,US,Alaska
5104,300,US,Alaska
5105,310,US,Alaska
5106,310,US,Alaska
5107,310,US,Alaska
5108,310,US,Alaska
5109,300,US,Alaska
5110,300,US,Alaska
5111,310,US,Alaska
5112,310,US,Alaska
5113,310,US,Alaska
5114,310,US,Alaska
5115,310,US,Alaska
5116,300,US,Alaska
5117,300,US,Alaska
5118,300,US,Alaska
5119,310,US,Alaska
5120,310,US,Alaska
5121,310,US,Alaska
5122,310,US,Alaska
5123,300,US,Alaska
5124,300,US,Alaska
5125,300,US,Alaska
5126,310,US,Alaska
5127,310,US,Alaska
5128,300,US,Alaska
5129,310,US,Alaska
5130,300,US,Alaska
5131,300,US,Alaska
5132,310,US,Alaska
5133,310,US,Alaska
5134,310,US,Alaska
5135,300,US,Alaska
5136,300,US,Alaska
5137,310,US,Alaska
5138,300,US,Alaska
5139,310,US,Alaska
5140,300,US,Alaska
5141,320,US,Alaska
5142,320,US,Alaska
5143,320,US,Alaska
5144,320,US,Alaska
5145,320,US,Alaska
5146,310,US,Alaska
5147,320,US,Alaska
5148,320,US,Alaska
5149,320,US,Alaska
5150,320,US,Alaska
5151,320,US,Alaska
5152,320,US,Alaska
5153,310,US,Alaska
5154,310,US,Alaska
5155,310,US,Alaska
5156,320,US,Alaska
5157,320,US,Alaska
5158,320,US,Alaska
5159,320,US,Alaska
5160,310,US,Alaska
5161,310,US,Alaska
5162,320,US,Alaska
5163,320,US,Alaska
5164,320,US,Alaska
5165,320,US,Alaska
5166,310,US,Alaska
5167,310,US,Alaska
5168,310,US,Alaska
5169,320,US,Alaska
5170,310,US,Alaska
5171,310,US,Alaska
5172,320,US,Alaska
5173,320,US,Alaska
5174,320,US,Alaska
5175,310,US,Alaska
5176,310,US,Alaska
5177,320,US,Alaska
5178,320,US,Alaska
5179,320,US,Alaska
5181,310,US,Alaska
5182,310,US,Alaska
5183,320,US,Alaska
5184,310,US,Alaska
5185,310,US,Alaska
5186,340,US,Alaska
5187,340,US,Alaska
5188,340,US,Alaska
5189,330,US,Alaska
5190,330,US,Alaska
5191,340,US,Alaska
5192,340,US,Alaska
5193,340,US,Alaska
5194,320,US,Alaska
5195,330,US,Alaska
5196,330,US,Alaska
5197,330,US,Alaska
5198,330,US,Alaska
5199,330,US,Alaska
5200,330,US,Alaska
5201,330,US,Alaska
5202,340,US,Alaska
5203,340,US,Alaska
5204,340,US,Alaska
5205,340,US,Alaska
5206,320,US,Alaska
5207,330,US,Alaska
5208,330,US,Alaska
5209,330,US,Alaska
5210,330,US,Alaska
5211,330,US,Alaska
5212,330,US,Alaska
5213,340,US,Alaska
5214,340,US,Alaska
5215,340,US,Alaska
5216,340,US,Alaska
5217,340,US,Alaska
5218,320,US,Alaska
5219,330,US,Alaska
5220,330,US,Alaska
5221,330,US,Alaska
5222,330,US,Alaska
5223,330,US,Alaska
5224,340,US,Alaska
5225,320,US,Alaska
5226,330,US,Alaska
5227,330,US,Alaska
5228,330,US,Alaska
5229,340,US,Alaska
5230,340,US,Alaska
5231,330,US,Alaska
5232,330,US,Alaska
5233,320,US,Alaska
5234,300,US,Alaska
5235,300,US,Alaska
5236,300,US,Alaska
5237,300,US,Alaska
5238,300,US,Alaska
5239,300,US,Alaska
5240,300,US,Alaska
5241,300,US,Alaska
5242,300,US,Alaska
5243,300,US,Alaska
5244,290,US,Alaska
5245,300,US,Alaska
5246,300,US,Alaska
5247,300,US,Alaska
5248,300,US,Alaska
5249,300,US,Alaska
5250,300,US,Alaska
5251,300,US,Alaska
5252,300,US,Alaska
5253,300,US,Alaska
5254,300,US,Alaska
5255,300,US,Alaska
5256,300,US,Alaska
5257,300,US,Alaska
5258,300,US,Alaska
5259,300,US,Alaska
5260,300,US,Alaska
5261,290,US,Alaska
5262,300,US,Alaska
5263,300,US,Alaska
5264,300,US,Alaska
5265,300,US,Alaska
5266,300,US,Alaska
5267,300,US,Alaska
5268,290,US,Alaska
5269,300,US,Alaska
5270,300,US,Alaska
5271,300,US,Alaska
5272,300,US,Alaska
5273,290,US,Alaska
5274,300,US,Alaska
5275,300,US,Alaska
5276,300,US,Alaska
5277,290,US,Alaska
5278,290,US,Alaska
5279,300,US,Alaska
5280,290,US,Alaska
5501,290,US,Alaska
5502,290,US,Alaska
5503,290,US,Alaska
5504,290,US,Alaska
5505,290,US,Alaska
5506,290,US,Alaska
5507,290,US,Alaska
5508,290,US,Alaska
5509,290,US,Alaska
5510,290,US,Alaska
5512,290,US,Alaska
5513,300,US,Alaska
5514,290,US,Alaska
5515,300,US,Alaska
5516,290,US,Alaska
5517,290,US,Alaska
5518,300,US,Alaska
5519,290,US,Alaska
5520,300,US,Alaska
5521,300,US,Alaska
5522,300,US,Alaska
5523,300,US,Alaska
5524,290,US,Alaska
5525,290,US,Alaska
5526,310,US,Alaska
5527,310,US,Alaska
5528,310,US,Alaska
5529,300,US,Alaska
5530,320,US,Alaska
5531,320,US,Alaska
5532,320,US,Alaska
5533,320,US,Alaska
5534,320,US,Alaska
5535,320,US,Alaska
5536,320,US,Alaska
5537,320,US,Alaska
5538,320,US,Alaska
5539,320,US,Alaska
5540,320,US,Alaska
5541,340,US,Alaska
5542,340,US,Alaska
5543,340,US,Alaska
5544,330,US,Alaska
5545,340,US,Alaska
5546,340,US,Alaska
5547,340,US,Alaska
5548,340,US,Alaska
5549,340,US,Alaska
5550,340,US,Alaska
5551,340,US,Alaska
5552,340,US,Alaska
5553,340,US,Alaska
5555,330,US,Alaska
5556,330,US,Alaska
5557,330,US,Alaska
5558,330,US,Alaska
5559,330,US,Alaska
5560,330,US,Alaska
5561,340,US,Alaska
5562,330,US,Alaska
5563,330,US,Alaska
5564,330,US,Alaska
5565,330,US,Alaska
5566,320,US,Alaska
5567,330,US,Alaska
600,6,US,California
6001,380,US,Alaska
6002,380,US,Alaska
6003,390,US,Alaska
6004,380,US,Alaska
6005,380,US,Alaska
6006,380,US,Alaska
6007,380,US,Alaska
6008,390,US,Alaska
6009,523171,US,Alaska
601,7,US,California
6010,370,US,Alaska
6011,380,US,Alaska
6012,523170,US,Alaska
6013,523171,US,Alaska
6014,523171,US,Alaska
6015,370,US,Alaska
6016,370,US,Alaska
6017,370,US,Alaska
6018,370,US,Alaska
6019,530169,US,Alaska
6020,530169,US,Alaska
6021,530170,US,Alaska
6022,360,US,Alaska
6023,370,US,Alaska
6024,370,US,Alaska
6025,370,US,Alaska
6026,370,US,Alaska
6027,530168,US,Alaska
6028,530169,US,Alaska
6029,360,US,Alaska
6030,360,US,Alaska
6031,360,US,Alaska
6032,360,US,Alaska
6033,370,US,Alaska
6034,530168,US,Alaska
6035,360,US,Alaska
6036,360,US,Alaska
6037,360,US,Alaska
6038,533167,US,Alaska
6039,350,US,Alaska
6040,350,US,Alaska
6041,350,US,Alaska
6042,350,US,Alaska
6043,350,US,Alaska
6044,360,US,Alaska
6045,533167,US,Alaska
6046,533167,US,Alaska
6047,350,US,Alaska
6048,350,US,Alaska
6049,350,US,Alaska
6050,350,US,Alaska
6051,350,US,Alaska
6052,350,US,Alaska
6053,350,US,Alaska
6054,360,US,Alaska
6055,360,US,Alaska
6056,360,US,Alaska
6057,350,US,Alaska
6058,350,US,Alaska
6059,350,US,Alaska
6060,350,US,Alaska
6061,350,US,Alaska
6062,350,US,Alaska
6063,350,US,Alaska
6064,350,US,Alaska
6065,350,US,Alaska
6066,350,US,Alaska
6067,440,US,Alaska
6069,430,US,Alaska
6070,440,US,Alaska
6071,440,US,Alaska
6072,420,US,Alaska
6073,420,US,Alaska
6074,420,US,Alaska
6075,430,US,Alaska
6076,430,US,Alaska
6077,430,US,Alaska
6078,440,US,Alaska
6079,410,US,Alaska
6080,410,US,Alaska
6081,420,US,Alaska
6082,420,US,Alaska
6083,420,US,Alaska
6084,420,US,Alaska
6085,400,US,Alaska
6086,410,US,Alaska
6087,410,US,Alaska
6088,410,US,Alaska
6089,410,US,Alaska
6090,410,US,Alaska
6091,520176,US,Alaska
6092,520279,US,Alaska
6093,400,US,Alaska
6094,520173,US,Alaska
6095,520173,US,Alaska
6096,520173,US,Alaska
6097,520174,US,Alaska
6098,520174,US,Alaska
6099,520175,US,Alaska
6100,520175,US,Alaska
6101,520279,US,Alaska
6102,520179,US,Alaska
6103,520279,US,Alaska
6104,520179,US,Alaska
6105,520173,US,Alaska
6106,520179,US,Alaska
6107,520279,US,Alaska
6108,520179,US,Alaska
6109,523173,US,Alaska
6110,523179,US,Alaska
6111,523279,US,Alaska
6112,523179,US,Alaska
6113,450,US,Alaska
6114,460,US,Alaska
6115,450,US,Alaska
6116,470,US,Alaska
6117,460,US,Alaska
6118,460,US,Alaska
6119,470,US,Alaska
6120,470,US,Alaska
6121,460,US,Alaska
6122,513277,US,Alaska
6123,513278,US,Alaska
6124,470,US,Alaska
6125,470,US,Alaska
6126,520277,US,Alaska
6127,520277,US,Alaska
6128,520278,US,Alaska
6129,490,US,Alaska
6130,480,US,Alaska
6131,480,US,Alaska
6132,490,US,Alaska
6133,490,US,Alaska
6134,480,US,Alaska
6135,480,US,Alaska
6137,490,US,Alaska
6138,490,US,Alaska
6139,490,US,Alaska
6140,480,US,Alaska
6141,480,US,Alaska
6142,523274,US,Alaska
6143,523274,US,Alaska
6144,490,US,Alaska
6145,490,US,Alaska
6146,490,US,Alaska
6147,490,US,Alaska
6148,523274,US,Alaska
6149,523274,US,Alaska
6150,500,US,Alaska
6151,500,US,Alaska
6152,490,US,Alaska
6153,523273,US,Alaska
6154,500,US,Alaska
6155,530272,US,Alaska
6156,500,US,Alaska
6157,510,US,Alaska
6201,360,US,Alaska
6202,533167,US,Alaska
6203,533167,US,Alaska
6204,533166,US,Alaska
6205,533166,US,Alaska
6206,350,US,Alaska
6207,350,US,Alaska
6208,540166,US,Alaska
6209,350,US,Alaska
6210,350,US,Alaska
6211,350,US,Alaska
6212,540165,US,Alaska
6213,540165,US,Alaska
6214,540165,US,Alaska
6215,395,US,Alaska
6216,390,US,Alaska
6217,390,US,Alaska
6218,390,US,Alaska
6219,390,US,Alaska
6220,390,US,Alaska
6221,395,US,Alaska
6222,390,US,Alaska
6223,390,US,Alaska
6224,390,US,Alaska
6225,390,US,Alaska
6226,380,US,Alaska
6227,380,US,Alaska
6228,390,US,Alaska
6229,523171,US,Alaska
6230,523171,US,Alaska
6231,523169,US,Alaska
6232,523170,US,Alaska
6233,523171,US,Alaska
6234,420,US,Alaska
6235,410,US,Alaska
6236,410,US,Alaska
6237,520175,US,Alaska
6238,520175,US,Alaska
6239,400,US,Alaska
6240,400,US,Alaska
6241,400,US,Alaska
6242,400,US,Alaska
6243,400,US,Alaska
6244,520173,US,Alaska
6245,400,US,Alaska
6246,400,US,Alaska
6247,400,US,Alaska
6248,400,US,Alaska
6249,520172,US,Alaska
6250,520172,US,Alaska
6251,523172,US,Alaska
6252,450,US,Alaska
6253,450,US,Alaska
6254,440,US,Alaska
6255,440,US,Alaska
6256,450,US,Alaska
6257,450,US,Alaska
6258,430,US,Alaska
6259,430,US,Alaska
6260,513278,US,Alaska
6261,513178,US,Alaska
6262,513278,US,Alaska
6263,470,US,Alaska
6264,470,US,Alaska
6265,520276,US,Alaska
6266,520276,US,Alaska
6267,520276,US,Alaska
6268,520276,US,Alaska
6269,513279,US,Alaska
6270,513278,US,Alaska
6271,520179,US,Alaska
6272,520279,US,Alaska
6273,520179,US,Alaska
6274,533279,US,Alaska
6275,533179,US,Alaska
6276,540279,US,Alaska
6277,540279,US,Alaska
6278,540279,US,Alaska
6279,543279,US,Alaska
6280,543278,US,Alaska
6281,470,US,Alaska
6282,490,US,Alaska
6283,523274,US,Alaska
6284,523273,US,Alaska
6285,500,US,Alaska
6286,523273,US,Alaska
6601,523169,US,Alaska
6602,530168,US,Alaska
6604,513176,US,Alaska
6605,420,US,Alaska
6606,410,US,Alaska
6607,520174,US,Alaska
6608,430,US,Alaska
6609,513176,US,Alaska
6610,513176,US,Alaska
6612,523272,US,Alaska
6701,390,US,Alaska
6702,390,US,Alaska
6703,380,US,Alaska
6704,390,US,Alaska
6705,520171,US,Alaska
6706,523171,US,Alaska
6707,370,US,Alaska
6708,523170,US,Alaska
6709,523169,US,Alaska
6710,530168,US,Alaska
6711,430,US,Alaska
6712,420,US,Alaska
6713,520173,US,Alaska
6714,520173,US,Alaska
6715,520173,US,Alaska
6716,520172,US,Alaska
6717,440,US,Alaska
6718,440,US,Alaska
6719,460,US,Alaska
6720,450,US,Alaska
6721,450,US,Alaska
6722,513179,US,Alaska
6723,440,US,Alaska
6724,460,US,Alaska
6725,460,US,Alaska
6726,513178,US,Alaska
6727,513177,US,Alaska
6728,470,US,Alaska
6729,520277,US,Alaska
6731,520277,US,Alaska
6732,513278,US,Alaska
6733,513278,US,Alaska
6734,513278,US,Alaska
6735,513279,US,Alaska
6736,513279,US,Alaska
6737,513278,US,Alaska
6738,513279,US,Alaska
6739,520278,US,Alaska
6740,520279,US,Alaska
6741,523179,US,Alaska
6742,523179,US,Alaska
6743,530179,US,Alaska
6744,530179,US,Alaska
6745,533179,US,Alaska
6746,533279,US,Alaska
6747,533179,US,Alaska
6748,540279,US,Alaska
6749,540279,US,Alaska
6750,543276,US,Alaska
6751,543278,US,Alaska
6752,543278,US,Alaska
6753,543276,US,Alaska
6754,543276,US,Alaska
6755,543278,US,Alaska
6756,543276,US,Alaska
6757,543276,US,Alaska
6758,470,US,Alaska
6759,480,US,Alaska
6760,480,US,Alaska
6761,480,US,Alaska
6762,480,US,Alaska
6763,520275,US,Alaska
6764,490,US,Alaska
6765,500,US,Alaska
6766,470,US,Alaska
6767,520275,US,Alaska
7001,543165,US,Alaska
7002,543166,US,Alaska
7003,543166,US,Alaska
7004,543166,US,Alaska
7006,543165,US,Alaska
7007,543165,US,Alaska
7008,543166,US,Alaska
7009,543166,US,Alaska
701,6,US,California
7010,543166,US,Alaska
7011,543166,US,Alaska
7012,543167,US,Alaska
7013,543165,US,Alaska
7014,543165,US,Alaska
7015,543166,US,Alaska
7016,543166,US,Alaska
7017,543166,US,Alaska
7018,543166,US,Alaska
7019,543167,US,Alaska
702,7,US,California
7021,550166,US,Alaska
7022,550166,US,Alaska
7023,550167,US,Alaska
7024,550167,US,Alaska
7025,550166,US,Alaska
7026,550166,US,Alaska
7027,550167,US,Alaska
7028,550167,US,Alaska
7029,550167,US,Alaska
703,7,US,California
7030,550167,US,Alaska
7031,550168,US,Alaska
7032,553168,US,Alaska
7033,553168,US,Alaska
7034,553168,US,Alaska
7035,553168,US,Alaska
7036,553168,US,Alaska
7037,560168,US,Alaska
7038,560168,US,Alaska
7039,560169,US,Alaska
704,7,US,California
7040,560170,US,Alaska
7041,560168,US,Alaska
7042,560168,US,Alaska
7043,560168,US,Alaska
7044,560168,US,Alaska
7045,560169,US,Alaska
7046,560170,US,Alaska
7047,560168,US,Alaska
7048,560168,US,Alaska
7049,560169,US,Alaska
7050,563171,US,Alaska
7051,563171,US,Alaska
7052,563171,US,Alaska
7053,563173,US,Alaska
7054,563173,US,Alaska
7055,570173,US,Alaska
7056,570173,US,Alaska
7057,570173,US,Alaska
7058,570173,US,Alaska
7059,573173,US,Alaska
7060,573173,US,Alaska
7061,580174,US,Alaska
7062,580175,US,Alaska
7063,583174,US,Alaska
7064,583175,US,Alaska
7065,583175,US,Alaska
7067,583174,US,Alaska
7068,583174,US,Alaska
7069,583174,US,Alaska
7070,583174,US,Alaska
7071,583175,US,Alaska
7072,583176,US,Alaska
7073,583177,US,Alaska
7074,583177,US,Alaska
7075,583177,US,Alaska
7076,590177,US,Alaska
7077,590178,US,Alaska
7078,590176,US,Alaska
7079,590177,US,Alaska
7080,590177,US,Alaska
7081,590177,US,Alaska
7082,590178,US,Alaska
7083,590176,US,Alaska
7084,590177,US,Alaska
7085,590177,US,Alaska
7086,593176,US,Alaska
7087,593176,US,Alaska
7088,593177,US,Alaska
7089,593177,US,Alaska
7090,593177,US,Alaska
7091,593178,US,Alaska
7092,593176,US,Alaska
7093,593177,US,Alaska
7094,593177,US,Alaska
7095,593177,US,Alaska
7096,593178,US,Alaska
7097,593177,US,Alaska
7098,593178,US,Alaska
7099,593178,US,Alaska
7201,540165,US,Alaska
7202,543165,US,Alaska
7203,543166,US,Alaska
7204,543166,US,Alaska
7205,550166,US,Alaska
7206,550166,US,Alaska
7207,550166,US,Alaska
7208,550167,US,Alaska
7209,550167,US,Alaska
7210,550166,US,Alaska
7211,550167,US,Alaska
7212,550167,US,Alaska
7213,550167,US,Alaska
7214,553167,US,Alaska
7215,553167,US,Alaska
7216,553167,US,Alaska
7217,553168,US,Alaska
7218,553168,US,Alaska
7219,553168,US,Alaska
7220,553167,US,Alaska
7221,553168,US,Alaska
7222,553168,US,Alaska
7223,553168,US,Alaska
7224,560169,US,Alaska
7225,560170,US,Alaska
7226,560170,US,Alaska
7227,560169,US,Alaska
7228,560170,US,Alaska
7229,560171,US,Alaska
7300,563171,US,Alaska
7301,563172,US,Alaska
7302,563171,US,Alaska
7303,563172,US,Alaska
7304,563171,US,Alaska
7305,563173,US,Alaska
7306,570173,US,Alaska
7307,570172,US,Alaska
7308,570172,US,Alaska
7309,570173,US,Alaska
7310,570173,US,Alaska
7311,570173,US,Alaska
7312,573173,US,Alaska
7313,573174,US,Alaska
7314,573172,US,Alaska
7315,573172,US,Alaska
7316,573174,US,Alaska
7317,583174,US,Alaska
7318,583175,US,Alaska
7319,583174,US,Alaska
7320,583175,US,Alaska
7321,583176,US,Alaska
7322,583175,US,Alaska
7323,583176,US,Alaska
7324,583177,US,Alaska
7325,583177,US,Alaska
7326,590175,US,Alaska
7327,590175,US,Alaska
7328,590176,US,Alaska
7329,590176,US,Alaska
7330,590175,US,Alaska
7331,590176,US,Alaska
7332,593175,US,Alaska
7333,593175,US,Alaska
7334,593176,US,Alaska
7335,593176,US,Alaska
7336,593175,US,Alaska
7337,593176,US,Alaska
7338,593176,US,Alaska
7339,593177,US,Alaska
7340,593177,US,Alaska
7341,593176,US,Alaska
7342,593176,US,Alaska
7343,593176,US,Alaska
7344,593177,US,Alaska
7345,593177,US,Alaska
7346,593178,US,Alaska
7347,593178,US,Alaska
7348,600176,US,Alaska
7349,600177,US,Alaska
7350,600177,US,Alaska
7351,600178,US,Alaska
7352,600178,US,Alaska
7353,600178,US,Alaska
7354,600176,US,Alaska
7355,600177,US,Alaska
7356,600177,US,Alaska
7357,600177,US,Alaska
7358,600178,US,Alaska
7359,600178,US,Alaska
7360,600176,US,Alaska
7361,600176,US,Alaska
7362,600177,US,Alaska
7363,600177,US,Alaska
7364,600177,US,Alaska
7365,600178,US,Alaska
7366,600178,US,Alaska
7367,600178,US,Alaska
7368,603177,US,Alaska
7369,603177,US,Alaska
7370,603178,US,Alaska
7371,603178,US,Alaska
7372,603177,US,Alaska
7373,603177,US,Alaska
7374,603178,US,Alaska
7375,603177,US,Alaska
7376,610177,US,Alaska
7701,540166,US,Alaska
7702,540166,US,Alaska
7703,540166,US,Alaska
7704,540166,US,Alaska
7705,540167,US,Alaska
7706,543167,US,Alaska
7707,550167,US,Alaska
7800,573174,US,Alaska
7801,583174,US,Alaska
7802,583177,US,Alaska
7803,590177,US,Alaska
7804,590178,US,Alaska
7805,593178,US,Alaska
7806,600178,US,Alaska
9201,550163,US,Alaska
9202,553163,US,Alaska
9203,550165,US,Alaska
9204,553165,US,Alaska
9205,550166,US,Alaska
9206,553166,US,Alaska
9207,560161,US,Alaska
9208,563161,US,Alaska
9209,560163,US,Alaska
9210,563163,US,Alaska
9211,560165,US,Alaska
9212,563165,US,Alaska
9213,560167,US,Alaska
9214,563167,US,Alaska
9215,563168,US,Alaska
9216,563168,US,Alaska
9217,563170,US,Alaska
9218,563170,US,Alaska
9219,570159,US,Alaska
9220,573159,US,Alaska
9221,570161,US,Alaska
9222,573161,US,Alaska
9223,570163,US,Alaska
9224,573163,US,Alaska
9225,580159,US,Alaska
9226,583159,US,Alaska
9227,580161,US,Alaska
9228,583161,US,Alaska
923,6,US,California
924,6,US,California
925,6,US,California
926,6,US,California
927,6,US,California
928,6,US,California
929,6,US,California
930,6,US,California
9301,570165,US,Alaska
9302,573165,US,Alaska
9303,570167,US,Alaska
9304,573167,US,Alaska
9305,570168,US,Alaska
9306,573168,US,Alaska
9307,570170,US,Alaska
9308,573170,US,Alaska
9309,570172,US,Alaska
931,6,US,California
9310,573172,US,Alaska
9311,580163,US,Alaska
9312,583163,US,Alaska
9313,580165,US,Alaska
9314,583165,US,Alaska
9315,580167,US,Alaska
9316,583167,US,Alaska
9317,580169,US,Alaska
9318,583169,US,Alaska
9319,580171,US,Alaska
932,6,US,California
9320,583171,US,Alaska
9321,580172,US,Alaska
9322,583172,US,Alaska
9323,590165,US,Alaska
9324,593165,US,Alaska
9325,590167,US,Alaska
9326,593167,US,Alaska
9327,590163,US,Alaska
9328,590163,US,Alaska
933,6,US,California
934,6,US,California
935,6,US,California
936,6,US,California
937,6,US,California
938,6,US,California
939,6,US,California
940,6,US,California
9401,590169,US,Alaska
9402,593169,US,Alaska
9403,590171,US,Alaska
9404,593171,US,Alaska
9405,590173,US,Alaska
9406,593173,US,Alaska
9407,590175,US,Alaska
9408,593175,US,Alaska
9409,590177,US,Alaska
941,6,US,California
9410,593177,US,Alaska
9411,600167,US,Alaska
9412,603167,US,Alaska
9413,600169,US,Alaska
9414,603169,US,Alaska
9415,600171,US,Alaska
9416,603171,US,Alaska
9417,600173,US,Alaska
9418,603173,US,Alaska
9419,600175,US,Alaska
942,6,US,California
9420,603175,US,Alaska
9421,600177,US,Alaska
9422,603177,US,Alaska
9423,610171,US,Alaska
9424,613171,US,Alaska
9425,610173,US,Alaska
9426,613173,US,Alaska
9427,610175,US,Alaska
9428,613175,US,Alaska
9429,600165,US,Alaska
943,6,US,California
9430,600165,US,Alaska
944,6,US,California
945,6,US,California
9501,563169,US,Alaska
9502,563169,US,Alaska
9503,563169,US,Alaska
9504,563169,US,Alaska
9505,563169,US,Alaska
9506,563169,US,Alaska
9507,563169,US,Alaska
9508,563169,US,Alaska
9509,563169,US,Alaska
951,6,US,California
9510,563169,US,Alaska
9511,570170,US,Alaska
9512,570170,US,Alaska
9513,570170,US,Alaska
9514,570170,US,Alaska
9515,570170,US,Alaska
9516,570170,US,Alaska
9517,570170,US,Alaska
9518,570169,US,Alaska
9519,570170,US,Alaska
952,6,US,California
9520,570170,US,Alaska
9521,600172,US,Alaska
9522,600172,US,Alaska
9523,600172,US,Alaska
9524,600172,US,Alaska
9525,600173,US,Alaska
9526,603172,US,Alaska
9527,603172,US,Alaska
9528,603173,US,Alaska
953,7,US,California
9530,603172,US,Alaska
954,7,US,California
955,7,US,California
956,7,US,California
957,7,US,California
958,7,US,California
959,7,US,California
960,7,US,California
961,8,US,California
962,8,US,California
963,8,US,California
964,8,US,California
965,8,US,California
